BAS_DD,PROD_NM,RGHT_TP_NM,ISU_CD,ISU_NM,TDD_CLSPRC,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,EXPIRATION_DATE,FUNDAMENTAL_CLSPRC
20241101,코스피200 옵션,CALL,B016C520,코스피200 C 202612 520.0,-,-,-,-,-,15.90,1.39,0,0,83,202612,337.49
20241101,코스피200 옵션,PUT,301VB210,코스피200 P 202411 210.0,0.01,0.00,0.01,0.02,0.01,79.10,0.01,3311,12110000,13683,202411,337.49
20241101,코스피200 옵션,PUT,301VB212,코스피200 P 202411 212.5,0.01,-0.01,0.02,0.02,0.01,78.10,0.01,2461,9347500,8132,202411,337.49
20241101,코스피200 옵션,PUT,301VB215,코스피200 P 202411 215.0,0.01,0.00,0.03,0.03,0.01,75.60,0.01,2141,10257500,7329,202411,337.49
20241101,코스피200 옵션,PUT,301VB217,코스피200 P 202411 217.5,0.01,-0.01,0.03,0.03,0.01,73.80,0.01,3165,12130000,4466,202411,337.49
20241101,코스피200 옵션,PUT,301VB220,코스피200 P 202411 220.0,0.01,-0.01,0.03,0.03,0.01,72.10,0.01,3203,12527500,5653,202411,337.49
20241101,코스피200 옵션,PUT,301VB222,코스피200 P 202411 222.5,0.02,0.00,0.03,0.03,0.02,74.40,0.02,487,3450000,2323,202411,337.49
20241101,코스피200 옵션,PUT,301VB225,코스피200 P 202411 225.0,0.02,0.00,0.03,0.04,0.02,72.70,0.02,328,2442500,3969,202411,337.49
20241101,코스피200 옵션,PUT,301VB227,코스피200 P 202411 227.5,0.02,0.00,0.03,0.04,0.02,70.90,0.02,205,1230000,3217,202411,337.49
20241101,코스피200 옵션,PUT,301VB230,코스피200 P 202411 230.0,0.01,-0.02,0.04,0.04,0.01,65.20,0.01,1383,12577500,3471,202411,337.49
20241101,코스피200 옵션,PUT,301VB232,코스피200 P 202411 232.5,0.02,-0.01,0.04,0.05,0.02,67.60,0.02,387,3257500,1288,202411,337.49
20241101,코스피200 옵션,PUT,301VB235,코스피200 P 202411 235.0,0.02,-0.01,0.04,0.05,0.02,64.90,0.02,182,1822500,1462,202411,337.49
20241101,코스피200 옵션,PUT,301VB237,코스피200 P 202411 237.5,0.02,-0.01,0.05,0.05,0.02,63.10,0.02,449,3692500,1117,202411,337.49
20241101,코스피200 옵션,PUT,301VB240,코스피200 P 202411 240.0,0.02,-0.02,0.05,0.06,0.02,61.50,0.02,478,4695000,6180,202411,337.49
20241101,코스피200 옵션,PUT,301VB242,코스피200 P 202411 242.5,0.03,0.00,0.05,0.06,0.03,63.40,0.03,231,2807500,2178,202411,337.49
20241101,코스피200 옵션,PUT,301VB245,코스피200 P 202411 245.0,0.03,-0.02,0.06,0.06,0.03,61.10,0.03,209,2700000,2330,202411,337.49
20241101,코스피200 옵션,PUT,301VB247,코스피200 P 202411 247.5,0.03,-0.01,0.06,0.07,0.03,58.90,0.03,613,7585000,1171,202411,337.49
20241101,코스피200 옵션,PUT,301VB250,코스피200 P 202411 250.0,0.04,-0.01,0.07,0.07,0.03,58.30,0.04,1080,11277500,2902,202411,337.49
20241101,코스피200 옵션,PUT,301VB252,코스피200 P 202411 252.5,0.04,0.00,0.07,0.08,0.04,57.10,0.04,809,13077500,2596,202411,337.49
20241101,코스피200 옵션,PUT,301VB255,코스피200 P 202411 255.0,0.03,-0.02,0.07,0.08,0.03,53.50,0.03,834,12357500,1805,202411,337.49
20241101,코스피200 옵션,PUT,301VB257,코스피200 P 202411 257.5,0.05,-0.01,0.08,0.09,0.04,54.40,0.05,794,11622500,3226,202411,337.49
20241101,코스피200 옵션,PUT,301VB260,코스피200 P 202411 260.0,0.04,-0.02,0.07,0.10,0.04,51.30,0.04,552,9820000,2725,202411,337.49
20241101,코스피200 옵션,PUT,301VB262,코스피200 P 202411 262.5,0.05,-0.02,0.09,0.10,0.05,51.10,0.05,562,10957500,2466,202411,337.49
20241101,코스피200 옵션,PUT,301VB265,코스피200 P 202411 265.0,0.05,-0.03,0.09,0.11,0.05,49.30,0.05,1621,32822500,2864,202411,337.49
20241101,코스피200 옵션,PUT,301VB267,코스피200 P 202411 267.5,0.06,-0.02,0.10,0.12,0.06,48.90,0.06,667,15515000,3907,202411,337.49
20241101,코스피200 옵션,PUT,301VB270,코스피200 P 202411 270.0,0.07,-0.02,0.11,0.14,0.06,47.70,0.07,640,15312500,5006,202411,337.49
20241101,코스피200 옵션,PUT,301VB272,코스피200 P 202411 272.5,0.06,-0.02,0.12,0.14,0.06,45.30,0.06,2476,53262500,3356,202411,337.49
20241101,코스피200 옵션,PUT,301VB275,코스피200 P 202411 275.0,0.07,-0.04,0.12,0.16,0.07,44.10,0.07,937,25815000,5641,202411,337.49
20241101,코스피200 옵션,PUT,301VB277,코스피200 P 202411 277.5,0.08,-0.02,0.14,0.17,0.08,42.90,0.08,1283,39642500,2910,202411,337.49
20241101,코스피200 옵션,PUT,301VB280,코스피200 P 202411 280.0,0.10,-0.03,0.15,0.19,0.09,42.40,0.10,2721,82380000,4710,202411,337.49
20241101,코스피200 옵션,PUT,301VB282,코스피200 P 202411 282.5,0.10,-0.03,0.17,0.20,0.10,40.70,0.10,1831,64007500,3060,202411,337.49
20241101,코스피200 옵션,PUT,301VB285,코스피200 P 202411 285.0,0.12,-0.03,0.17,0.23,0.11,40.20,0.12,2584,104810000,3028,202411,337.49
20241101,코스피200 옵션,PUT,301VB287,코스피200 P 202411 287.5,0.12,-0.05,0.18,0.25,0.12,38.30,0.12,1468,67722500,2711,202411,337.49
20241101,코스피200 옵션,PUT,301VB290,코스피200 P 202411 290.0,0.14,-0.06,0.22,0.29,0.14,37.10,0.14,5085,247042500,5821,202411,337.49
20241101,코스피200 옵션,PUT,301VB292,코스피200 P 202411 292.5,0.18,-0.04,0.23,0.33,0.16,36.60,0.18,3032,171397500,5246,202411,337.49
20241101,코스피200 옵션,PUT,301VB295,코스피200 P 202411 295.0,0.21,-0.02,0.26,0.37,0.19,35.70,0.21,3714,236970000,9330,202411,337.49
20241101,코스피200 옵션,PUT,301VB297,코스피200 P 202411 297.5,0.24,-0.03,0.29,0.42,0.22,34.80,0.24,7064,490007500,6101,202411,337.49
20241101,코스피200 옵션,PUT,301VB300,코스피200 P 202411 300.0,0.27,-0.03,0.34,0.47,0.25,33.30,0.27,10607,847850000,9675,202411,337.49
20241101,코스피200 옵션,PUT,301VB302,코스피200 P 202411 302.5,0.32,-0.03,0.40,0.55,0.29,32.20,0.32,6807,635780000,4773,202411,337.49
20241101,코스피200 옵션,PUT,301VB305,코스피200 P 202411 305.0,0.40,0.00,0.48,0.63,0.36,31.70,0.40,13476,1534827500,8956,202411,337.49
20241101,코스피200 옵션,PUT,301VB307,코스피200 P 202411 307.5,0.46,-0.01,0.56,0.73,0.42,30.60,0.46,9700,1294160000,7257,202411,337.49
20241101,코스피200 옵션,PUT,301VB310,코스피200 P 202411 310.0,0.56,0.00,0.66,0.86,0.51,29.50,0.56,17582,2733547500,14860,202411,337.49
20241101,코스피200 옵션,PUT,301VB312,코스피200 P 202411 312.5,0.69,0.04,0.78,1.02,0.61,28.80,0.69,14511,2739710000,6813,202411,337.49
20241101,코스피200 옵션,PUT,301VB315,코스피200 P 202411 315.0,0.86,0.04,0.94,1.22,0.74,28.20,0.86,20129,4559635000,9215,202411,337.49
20241101,코스피200 옵션,PUT,301VB317,코스피200 P 202411 317.5,1.05,0.09,1.13,1.46,0.90,27.30,1.05,19328,5283280000,5408,202411,337.49
20241101,코스피200 옵션,PUT,301VB320,코스피200 P 202411 320.0,1.33,0.16,1.41,1.75,1.12,26.90,1.33,24903,8389700000,13489,202411,337.49
20241101,코스피200 옵션,PUT,301VB322,코스피200 P 202411 322.5,1.65,0.22,1.68,2.14,1.39,26.00,1.65,25152,10568045000,5147,202411,337.49
20241101,코스피200 옵션,PUT,301VB325,코스피200 P 202411 325.0,2.06,0.29,2.14,2.62,1.73,25.60,2.06,28863,15141427500,12164,202411,337.49
20241101,코스피200 옵션,PUT,301VB327,코스피200 P 202411 327.5,2.58,0.43,2.59,3.18,2.15,25.00,2.58,24003,15330445000,5952,202411,337.49
20241101,코스피200 옵션,PUT,301VB330,코스피200 P 202411 330.0,3.20,0.50,3.23,3.88,2.68,24.50,3.20,26254,20632670000,14828,202411,337.49
20241101,코스피200 옵션,PUT,301VB332,코스피200 P 202411 332.5,3.96,0.67,3.95,4.71,3.31,24.00,3.96,14496,13928905000,6630,202411,337.49
20241101,코스피200 옵션,PUT,301VB335,코스피200 P 202411 335.0,4.87,0.80,4.84,5.70,4.09,23.80,4.87,11707,13762190000,9707,202411,337.49
20241101,코스피200 옵션,PUT,301VB337,코스피200 P 202411 337.5,5.96,0.97,5.88,6.85,5.02,23.30,5.96,3634,5147655000,4929,202411,337.49
20241101,코스피200 옵션,PUT,301VB340,코스피200 P 202411 340.0,7.20,1.11,7.12,8.12,6.10,23.30,7.20,2854,4903272500,7126,202411,337.49
20241101,코스피200 옵션,PUT,301VB342,코스피200 P 202411 342.5,8.66,1.31,8.85,9.64,7.40,23.00,8.66,883,1841830000,3200,202411,337.49
20241101,코스피200 옵션,PUT,301VB345,코스피200 P 202411 345.0,10.30,1.53,10.25,11.25,8.78,23.00,10.30,714,1748977500,4609,202411,337.49
20241101,코스피200 옵션,PUT,301VB347,코스피200 P 202411 347.5,12.55,2.20,11.85,13.00,10.50,25.00,12.55,365,1051900000,6958,202411,337.49
20241101,코스피200 옵션,PUT,301VB350,코스피200 P 202411 350.0,13.85,1.75,13.85,14.70,12.20,22.00,13.85,184,614250000,5623,202411,337.49
20241101,코스피200 옵션,PUT,301VB352,코스피200 P 202411 352.5,15.25,1.30,16.10,16.35,14.10,23.50,15.25,111,426250000,1880,202411,337.49
20241101,코스피200 옵션,PUT,301VB355,코스피200 P 202411 355.0,17.80,2.00,17.95,18.80,16.35,21.00,17.80,23,98812500,833,202411,337.49
20241101,코스피200 옵션,PUT,301VB357,코스피200 P 202411 357.5,19.65,2.05,20.75,20.75,18.90,25.00,19.65,14,66800000,294,202411,337.49
20241101,코스피200 옵션,PUT,301VB360,코스피200 P 202411 360.0,22.60,1.90,22.15,22.60,20.65,24.00,22.60,17,92237500,779,202411,337.49
20241101,코스피200 옵션,PUT,301VB362,코스피200 P 202411 362.5,24.15,3.40,25.25,25.25,24.15,26.00,24.15,5,30950000,215,202411,337.49
20241101,코스피200 옵션,PUT,301VB365,코스피200 P 202411 365.0,25.75,2.90,27.10,27.85,25.30,24.00,25.75,10,65212500,147,202411,337.49
20241101,코스피200 옵션,PUT,301VB367,코스피200 P 202411 367.5,29.25,3.15,29.15,29.25,29.10,30.00,29.25,5,36450000,79,202411,337.49
20241101,코스피200 옵션,PUT,301VB370,코스피200 P 202411 370.0,31.20,3.60,31.85,31.85,30.35,28.00,31.20,7,54512500,1954,202411,337.49
20241101,코스피200 옵션,PUT,301VB372,코스피200 P 202411 372.5,-,-,-,-,-,30.00,34.85,0,0,9,202411,337.49
20241101,코스피200 옵션,PUT,301VB375,코스피200 P 202411 375.0,-,-,-,-,-,32.00,37.35,0,0,43,202411,337.49
20241101,코스피200 옵션,PUT,301VB377,코스피200 P 202411 377.5,-,-,-,-,-,34.00,39.85,0,0,14,202411,337.49
20241101,코스피200 옵션,PUT,301VB380,코스피200 P 202411 380.0,41.20,1.00,41.85,41.85,41.20,36.00,41.20,7,72587500,757,202411,337.49
20241101,코스피200 옵션,PUT,301VB382,코스피200 P 202411 382.5,44.35,1.60,44.35,44.35,44.35,40.00,44.35,3,33262500,5,202411,337.49
20241101,코스피200 옵션,PUT,301VB385,코스피200 P 202411 385.0,-,-,-,-,-,40.00,47.40,0,0,208,202411,337.49
20241101,코스피200 옵션,PUT,301VB387,코스피200 P 202411 387.5,-,-,-,-,-,40.00,49.85,0,0,1,202411,337.49
20241101,코스피200 옵션,PUT,301VB390,코스피200 P 202411 390.0,-,-,-,-,-,40.00,52.30,0,0,6,202411,337.49
20241101,코스피200 옵션,PUT,301VB392,코스피200 P 202411 392.5,-,-,-,-,-,40.00,54.75,0,0,128,202411,337.49
20241101,코스피200 옵션,PUT,301VB395,코스피200 P 202411 395.0,-,-,-,-,-,40.00,57.20,0,0,14,202411,337.49
20241101,코스피200 옵션,PUT,301VB397,코스피200 P 202411 397.5,-,-,-,-,-,40.00,59.70,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB400,코스피200 P 202411 400.0,-,-,-,-,-,40.00,62.15,0,0,8,202411,337.49
20241101,코스피200 옵션,PUT,301VB402,코스피200 P 202411 402.5,-,-,-,-,-,40.00,64.65,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB405,코스피200 P 202411 405.0,-,-,-,-,-,40.00,67.15,0,0,12,202411,337.49
20241101,코스피200 옵션,PUT,301VB407,코스피200 P 202411 407.5,-,-,-,-,-,40.00,69.60,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB410,코스피200 P 202411 410.0,-,-,-,-,-,40.00,72.10,0,0,21,202411,337.49
20241101,코스피200 옵션,PUT,301VB412,코스피200 P 202411 412.5,-,-,-,-,-,40.00,74.60,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB415,코스피200 P 202411 415.0,-,-,-,-,-,40.00,77.10,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB417,코스피200 P 202411 417.5,-,-,-,-,-,40.00,79.60,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB420,코스피200 P 202411 420.0,-,-,-,-,-,40.00,82.10,0,0,2,202411,337.49
20241101,코스피200 옵션,PUT,301VB422,코스피200 P 202411 422.5,-,-,-,-,-,40.00,84.60,0,0,6,202411,337.49
20241101,코스피200 옵션,PUT,301VB425,코스피200 P 202411 425.0,-,-,-,-,-,40.00,87.10,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB427,코스피200 P 202411 427.5,-,-,-,-,-,40.00,89.60,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB430,코스피200 P 202411 430.0,-,-,-,-,-,40.00,92.05,0,0,1,202411,337.49
20241101,코스피200 옵션,PUT,301VB432,코스피200 P 202411 432.5,-,-,-,-,-,40.00,94.60,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB435,코스피200 P 202411 435.0,-,-,-,-,-,40.00,97.05,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB437,코스피200 P 202411 437.5,-,-,-,-,-,40.00,99.55,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB440,코스피200 P 202411 440.0,-,-,-,-,-,40.00,102.05,0,0,41,202411,337.49
20241101,코스피200 옵션,PUT,301VB442,코스피200 P 202411 442.5,-,-,-,-,-,40.00,104.55,0,0,20,202411,337.49
20241101,코스피200 옵션,PUT,301VB445,코스피200 P 202411 445.0,-,-,-,-,-,40.00,107.05,0,0,20,202411,337.49
20241101,코스피200 옵션,PUT,301VB447,코스피200 P 202411 447.5,-,-,-,-,-,40.00,109.55,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB450,코스피200 P 202411 450.0,-,-,-,-,-,40.00,112.05,0,0,19,202411,337.49
20241101,코스피200 옵션,PUT,301VB452,코스피200 P 202411 452.5,-,-,-,-,-,40.00,114.55,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB455,코스피200 P 202411 455.0,-,-,-,-,-,40.00,117.05,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB457,코스피200 P 202411 457.5,-,-,-,-,-,40.00,119.55,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB460,코스피200 P 202411 460.0,-,-,-,-,-,40.00,122.05,0,0,72,202411,337.49
20241101,코스피200 옵션,PUT,301VB462,코스피200 P 202411 462.5,-,-,-,-,-,40.00,124.55,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB465,코스피200 P 202411 465.0,-,-,-,-,-,40.00,127.05,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB467,코스피200 P 202411 467.5,-,-,-,-,-,40.00,129.55,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB470,코스피200 P 202411 470.0,-,-,-,-,-,40.00,132.05,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB472,코스피200 P 202411 472.5,-,-,-,-,-,40.00,134.55,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB475,코스피200 P 202411 475.0,-,-,-,-,-,40.00,137.05,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB477,코스피200 P 202411 477.5,-,-,-,-,-,40.00,139.55,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB480,코스피200 P 202411 480.0,-,-,-,-,-,40.00,142.05,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB482,코스피200 P 202411 482.5,-,-,-,-,-,40.00,144.55,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB485,코스피200 P 202411 485.0,-,-,-,-,-,40.00,147.00,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB487,코스피200 P 202411 487.5,-,-,-,-,-,40.00,149.50,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB490,코스피200 P 202411 490.0,-,-,-,-,-,40.00,152.00,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB492,코스피200 P 202411 492.5,-,-,-,-,-,40.00,154.50,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB495,코스피200 P 202411 495.0,-,-,-,-,-,40.00,157.00,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB497,코스피200 P 202411 497.5,-,-,-,-,-,40.00,159.50,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB500,코스피200 P 202411 500.0,-,-,-,-,-,40.00,162.00,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB502,코스피200 P 202411 502.5,-,-,-,-,-,40.00,164.50,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB505,코스피200 P 202411 505.0,-,-,-,-,-,40.00,167.00,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB507,코스피200 P 202411 507.5,-,-,-,-,-,40.00,169.50,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB510,코스피200 P 202411 510.0,-,-,-,-,-,40.00,172.00,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB512,코스피200 P 202411 512.5,-,-,-,-,-,40.00,174.50,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB515,코스피200 P 202411 515.0,-,-,-,-,-,40.00,177.00,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB517,코스피200 P 202411 517.5,-,-,-,-,-,40.00,179.50,0,0,0,202411,337.49
20241101,코스피200 옵션,PUT,301VB520,코스피200 P 202411 520.0,-,-,-,-,-,40.00,181.95,0,0,69,202411,337.49
20241101,코스피200 옵션,PUT,301VC160,코스피200 P 202412 160.0,0.02,0.01,0.02,0.02,0.02,74.30,0.02,155,775000,3936,202412,337.49
20241101,코스피200 옵션,PUT,301VC162,코스피200 P 202412 162.5,0.02,0.01,0.02,0.02,0.02,73.00,0.02,5,25000,30,202412,337.49
20241101,코스피200 옵션,PUT,301VC165,코스피200 P 202412 165.0,-,-,-,-,-,71.60,0.01,0,0,292,202412,337.49
20241101,코스피200 옵션,PUT,301VC167,코스피200 P 202412 167.5,-,-,-,-,-,70.20,0.01,0,0,37,202412,337.49
20241101,코스피200 옵션,PUT,301VC170,코스피200 P 202412 170.0,0.02,0.00,0.02,0.02,0.02,68.80,0.02,2,10000,2920,202412,337.49
20241101,코스피200 옵션,PUT,301VC172,코스피200 P 202412 172.5,-,-,-,-,-,67.87,0.01,0,0,39,202412,337.49
20241101,코스피200 옵션,PUT,301VC175,코스피200 P 202412 175.0,-,-,-,-,-,66.95,0.01,0,0,467,202412,337.49
20241101,코스피200 옵션,PUT,301VC177,코스피200 P 202412 177.5,-,-,-,-,-,66.02,0.02,0,0,203,202412,337.49
20241101,코스피200 옵션,PUT,301VC180,코스피200 P 202412 180.0,0.03,0.01,0.03,0.03,0.03,65.10,0.03,1,7500,3575,202412,337.49
20241101,코스피200 옵션,PUT,301VC182,코스피200 P 202412 182.5,-,-,-,-,-,63.85,0.02,0,0,65,202412,337.49
20241101,코스피200 옵션,PUT,301VC185,코스피200 P 202412 185.0,0.03,0.01,0.03,0.03,0.03,62.60,0.03,20,150000,208,202412,337.49
20241101,코스피200 옵션,PUT,301VC187,코스피200 P 202412 187.5,-,-,-,-,-,61.45,0.02,0,0,227,202412,337.49
20241101,코스피200 옵션,PUT,301VC190,코스피200 P 202412 190.0,0.03,0.01,0.04,0.04,0.03,60.30,0.03,5,45000,548,202412,337.49
20241101,코스피200 옵션,PUT,301VC192,코스피200 P 202412 192.5,0.04,0.01,0.04,0.04,0.04,61.00,0.04,2,20000,326,202412,337.49
20241101,코스피200 옵션,PUT,301VC195,코스피200 P 202412 195.0,-,-,-,-,-,59.80,0.03,0,0,617,202412,337.49
20241101,코스피200 옵션,PUT,301VC197,코스피200 P 202412 197.5,0.04,0.01,0.04,0.04,0.04,58.60,0.04,1,10000,128,202412,337.49
20241101,코스피200 옵션,PUT,301VC200,코스피200 P 202412 200.0,0.04,0.01,0.05,0.05,0.04,56.90,0.04,48,497500,3853,202412,337.49
20241101,코스피200 옵션,PUT,301VC202,코스피200 P 202412 202.5,0.04,0.01,0.04,0.04,0.03,55.70,0.04,8,77500,33,202412,337.49
20241101,코스피200 옵션,PUT,301VC205,코스피200 P 202412 205.0,0.05,0.01,0.05,0.05,0.05,55.60,0.05,2,25000,206,202412,337.49
20241101,코스피200 옵션,PUT,301VC207,코스피200 P 202412 207.5,0.05,0.01,0.05,0.05,0.05,54.60,0.05,4,50000,35,202412,337.49
20241101,코스피200 옵션,PUT,301VC210,코스피200 P 202412 210.0,0.05,0.00,0.06,0.06,0.05,53.10,0.05,12,167500,650,202412,337.49
20241101,코스피200 옵션,PUT,301VC212,코스피200 P 202412 212.5,0.05,0.00,0.06,0.06,0.05,51.90,0.05,4,52500,46,202412,337.49
20241101,코스피200 옵션,PUT,301VC215,코스피200 P 202412 215.0,0.06,0.01,0.06,0.06,0.06,51.60,0.06,1,15000,201,202412,337.49
20241101,코스피200 옵션,PUT,301VC217,코스피200 P 202412 217.5,0.06,0.01,0.06,0.06,0.06,50.50,0.06,29,435000,264,202412,337.49
20241101,코스피200 옵션,PUT,301VC220,코스피200 P 202412 220.0,0.07,0.02,0.08,0.08,0.07,50.30,0.07,18,347500,3243,202412,337.49
20241101,코스피200 옵션,PUT,301VC222,코스피200 P 202412 222.5,0.07,0.01,0.08,0.08,0.07,48.70,0.07,18,325000,200,202412,337.49
20241101,코스피200 옵션,PUT,301VC225,코스피200 P 202412 225.0,0.07,0.01,0.09,0.09,0.07,47.40,0.07,135,2450000,362,202412,337.49
20241101,코스피200 옵션,PUT,301VC227,코스피200 P 202412 227.5,0.07,0.01,0.09,0.09,0.07,46.40,0.07,324,6120000,600,202412,337.49
20241101,코스피200 옵션,PUT,301VC230,코스피200 P 202412 230.0,0.09,0.02,0.10,0.10,0.08,46.70,0.09,17,402500,2644,202412,337.49
20241101,코스피200 옵션,PUT,301VC232,코스피200 P 202412 232.5,0.09,0.01,0.10,0.10,0.09,45.90,0.09,22,525000,111,202412,337.49
20241101,코스피200 옵션,PUT,301VC235,코스피200 P 202412 235.0,0.09,0.00,0.10,0.10,0.09,44.60,0.09,11,272500,323,202412,337.49
20241101,코스피200 옵션,PUT,301VC237,코스피200 P 202412 237.5,-,-,-,-,-,43.60,0.07,0,0,162,202412,337.49
20241101,코스피200 옵션,PUT,301VC240,코스피200 P 202412 240.0,0.11,0.02,0.13,0.13,0.11,42.60,0.11,36,1072500,6941,202412,337.49
20241101,코스피200 옵션,PUT,301VC242,코스피200 P 202412 242.5,0.11,0.00,0.11,0.11,0.11,41.40,0.11,7,192500,148,202412,337.49
20241101,코스피200 옵션,PUT,301VC245,코스피200 P 202412 245.0,0.12,0.02,0.14,0.16,0.12,41.10,0.12,407,16225000,423,202412,337.49
20241101,코스피200 옵션,PUT,301VC247,코스피200 P 202412 247.5,0.13,0.02,0.13,0.13,0.13,39.90,0.13,6,195000,108,202412,337.49
20241101,코스피200 옵션,PUT,301VC250,코스피200 P 202412 250.0,0.14,0.02,0.17,0.17,0.14,39.80,0.14,4,157500,6497,202412,337.49
20241101,코스피200 옵션,PUT,301VC252,코스피200 P 202412 252.5,0.15,0.02,0.16,0.16,0.15,38.80,0.15,18,715000,341,202412,337.49
20241101,코스피200 옵션,PUT,301VC255,코스피200 P 202412 255.0,0.17,0.04,0.19,0.21,0.16,38.10,0.17,56,2742500,864,202412,337.49
20241101,코스피200 옵션,PUT,301VC257,코스피200 P 202412 257.5,0.19,0.05,0.18,0.19,0.18,37.50,0.19,61,2847500,125,202412,337.49
20241101,코스피200 옵션,PUT,301VC260,코스피200 P 202412 260.0,0.20,0.04,0.24,0.25,0.19,36.60,0.20,40,2152500,12238,202412,337.49
20241101,코스피200 옵션,PUT,301VC262,코스피200 P 202412 262.5,0.22,0.04,0.24,0.24,0.20,35.70,0.22,38,2005000,815,202412,337.49
20241101,코스피200 옵션,PUT,301VC265,코스피200 P 202412 265.0,0.23,0.04,0.29,0.29,0.23,35.10,0.23,39,2477500,1248,202412,337.49
20241101,코스피200 옵션,PUT,301VC267,코스피200 P 202412 267.5,0.26,0.03,0.28,0.28,0.25,34.20,0.26,30,1885000,238,202412,337.49
20241101,코스피200 옵션,PUT,301VC270,코스피200 P 202412 270.0,0.28,0.03,0.33,0.36,0.26,33.40,0.28,95,7027500,6479,202412,337.49
20241101,코스피200 옵션,PUT,301VC272,코스피200 P 202412 272.5,0.30,0.01,0.35,0.35,0.30,33.00,0.30,17,1307500,323,202412,337.49
20241101,코스피200 옵션,PUT,301VC275,코스피200 P 202412 275.0,0.34,0.04,0.40,0.44,0.32,32.30,0.34,68,6175000,497,202412,337.49
20241101,코스피200 옵션,PUT,301VC277,코스피200 P 202412 277.5,0.38,0.06,0.43,0.43,0.36,32.10,0.38,7,680000,147,202412,337.49
20241101,코스피200 옵션,PUT,301VC280,코스피200 P 202412 280.0,0.41,0.07,0.46,0.53,0.39,30.60,0.41,126,13770000,7773,202412,337.49
20241101,코스피200 옵션,PUT,301VC282,코스피200 P 202412 282.5,0.46,0.07,0.57,0.57,0.43,29.90,0.46,27,3182500,90,202412,337.49
20241101,코스피200 옵션,PUT,301VC285,코스피200 P 202412 285.0,0.51,0.07,0.55,0.64,0.47,29.30,0.51,97,12935000,318,202412,337.49
20241101,코스피200 옵션,PUT,301VC287,코스피200 P 202412 287.5,0.58,0.09,0.61,0.71,0.53,29.30,0.58,36,5360000,194,202412,337.49
20241101,코스피200 옵션,PUT,301VC290,코스피200 P 202412 290.0,0.66,0.09,0.68,0.79,0.60,28.50,0.66,74,12782500,7863,202412,337.49
20241101,코스피200 옵션,PUT,301VC292,코스피200 P 202412 292.5,0.74,0.10,0.88,0.89,0.67,27.90,0.74,32,6180000,155,202412,337.49
20241101,코스피200 옵션,PUT,301VC295,코스피200 P 202412 295.0,0.83,0.11,0.87,0.99,0.75,27.10,0.83,241,50512500,1226,202412,337.49
20241101,코스피200 옵션,PUT,301VC297,코스피200 P 202412 297.5,0.99,0.23,1.14,1.14,0.86,26.80,0.99,148,37212500,278,202412,337.49
20241101,코스피200 옵션,PUT,301VC300,코스피200 P 202412 300.0,1.10,0.15,1.08,1.31,0.96,26.30,1.10,972,268867500,11342,202412,337.49
