상품종류,단축코드,표준코드,한글종목명,ATM구분,행사가,월물구분코드,기초자산 단축코드,기초자산 명,시장분류코드,만기,delta,gamma,theta,vega,rho,otst,date,gamma_exposure
5,201V11405,KR4201VB4055,C 202411 405.0,3,405.0, ,2001,KOSPI200,C,202411,0.0001,0.0,-0.0002,0.0002,0.0,3001,20241103,0.0
5,201V11407,KR4201VB4071,C 202411 407.5,3,407.5, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0001,0.0001,0.0,2402,20241103,0.0
5,201V11410,KR4201VB4105,C 202411 410.0,3,410.0, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0001,0.0001,0.0,4457,20241103,0.0
5,201V11412,KR4201VB4121,C 202411 412.5,3,412.5, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,4438,20241103,0.0
5,201V11415,KR4201VB4154,C 202411 415.0,3,415.0, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,4434,20241103,0.0
5,201V11417,KR4201VB4170,C 202411 417.5,3,417.5, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,1553,20241103,0.0
5,201V11420,KR4201VB4204,C 202411 420.0,3,420.0, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,3980,20241103,0.0
5,201V11422,KR4201VB4220,C 202411 422.5,3,422.5, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,2125,20241103,0.0
5,201V11425,KR4201VB4253,C 202411 425.0,3,425.0, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,1580,20241103,0.0
5,201V11427,KR4201VB4279,C 202411 427.5,3,427.5, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,1050,20241103,0.0
5,201V11430,KR4201VB4303,C 202411 430.0,3,430.0, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,1510,20241103,0.0
5,201V11432,KR4201VB4329,C 202411 432.5,3,432.5, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,1795,20241103,0.0
5,201V11435,KR4201VB4352,C 202411 435.0,3,435.0, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,775,20241103,0.0
5,201V11437,KR4201VB4378,C 202411 437.5,3,437.5, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,1943,20241103,0.0
5,201V11440,KR4201VB4402,C 202411 440.0,3,440.0, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,1131,20241103,0.0
5,201V11442,KR4201VB4428,C 202411 442.5,3,442.5, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,393,20241103,0.0
5,201V11445,KR4201VB4451,C 202411 445.0,3,445.0, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,1413,20241103,0.0
5,201V11447,KR4201VB4477,C 202411 447.5,3,447.5, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,907,20241103,0.0
5,201V11450,KR4201VB4501,C 202411 450.0,3,450.0, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,2545,20241103,0.0
5,201V11452,KR4201VB4527,C 202411 452.5,3,452.5, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,643,20241103,0.0
5,201V11455,KR4201VB4550,C 202411 455.0,3,455.0, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,929,20241103,0.0
5,201V11457,KR4201VB4576,C 202411 457.5,3,457.5, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,345,20241103,0.0
5,201V11460,KR4201VB4600,C 202411 460.0,3,460.0, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,490,20241103,0.0
5,201V11462,KR4201VB4626,C 202411 462.5,3,462.5, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,624,20241103,0.0
5,201V11465,KR4201VB4659,C 202411 465.0,3,465.0, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,1064,20241103,0.0
5,201V11467,KR4201VB4675,C 202411 467.5,3,467.5, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,419,20241103,0.0
5,201V11470,KR4201VB4709,C 202411 470.0,3,470.0, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,527,20241103,0.0
5,201V11472,KR4201VB4725,C 202411 472.5,3,472.5, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,542,20241103,0.0
5,201V11475,KR4201VB4758,C 202411 475.0,3,475.0, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,418,20241103,0.0
5,201V11477,KR4201VB4774,C 202411 477.5,3,477.5, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,305,20241103,0.0
5,201V11480,KR4201VB4808,C 202411 480.0,3,480.0, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,406,20241103,0.0
5,201V11482,KR4201VB4824,C 202411 482.5,3,482.5, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,258,20241103,0.0
5,201V11485,KR4201VB4857,C 202411 485.0,3,485.0, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,158,20241103,0.0
5,201V11487,KR4201VB4873,C 202411 487.5,3,487.5, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,236,20241103,0.0
5,201V11490,KR4201VB4907,C 202411 490.0,3,490.0, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,132,20241103,0.0
5,201V11492,KR4201VB4923,C 202411 492.5,3,492.5, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,255,20241103,0.0
5,201V11495,KR4201VB4956,C 202411 495.0,3,495.0, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,280,20241103,0.0
5,201V11497,KR4201VB4972,C 202411 497.5,3,497.5, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,298,20241103,0.0
5,201V11500,KR4201VB5003,C 202411 500.0,3,500.0, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,264,20241103,0.0
5,201V11502,KR4201VB5029,C 202411 502.5,3,502.5, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,294,20241103,0.0
5,201V11505,KR4201VB5052,C 202411 505.0,3,505.0, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,222,20241103,0.0
5,201V11507,KR4201VB5078,C 202411 507.5,3,507.5, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,79,20241103,0.0
5,201V11510,KR4201VB5102,C 202411 510.0,3,510.0, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,144,20241103,0.0
5,201V11512,KR4201VB5128,C 202411 512.5,3,512.5, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,74,20241103,0.0
5,201V11515,KR4201VB5151,C 202411 515.0,3,515.0, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,142,20241103,0.0
5,201V11517,KR4201VB5177,C 202411 517.5,3,517.5, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,96,20241103,0.0
5,201V11520,KR4201VB5201,C 202411 520.0,3,520.0, ,2001,KOSPI200,C,202411,0.0,0.0,-0.0,0.0,0.0,1228,20241103,0.0
5,201V12160,KR4201VC1605,C 202412 160.0,2,160.0, ,2001,KOSPI200,C,202412,1.0,0.0,-0.0147,0.0,0.179,499,20241103,0.0
5,201V12162,KR4201VC1621,C 202412 162.5,2,162.5, ,2001,KOSPI200,C,202412,1.0,0.0,-0.015,0.0,0.1818,0,20241103,0.0
5,201V12165,KR4201VC1654,C 202412 165.0,2,165.0, ,2001,KOSPI200,C,202412,1.0,0.0,-0.0152,0.0,0.1846,0,20241103,0.0
5,201V12167,KR4201VC1670,C 202412 167.5,2,167.5, ,2001,KOSPI200,C,202412,1.0,0.0,-0.0154,0.0,0.1874,0,20241103,0.0
5,201V12170,KR4201VC1704,C 202412 170.0,2,170.0, ,2001,KOSPI200,C,202412,1.0,0.0,-0.0156,0.0,0.1902,1,20241103,0.0
5,201V12172,KR4201VC1720,C 202412 172.5,2,172.5, ,2001,KOSPI200,C,202412,1.0,0.0,-0.0159,0.0,0.193,0,20241103,0.0
5,201V12175,KR4201VC1753,C 202412 175.0,2,175.0, ,2001,KOSPI200,C,202412,1.0,0.0,-0.0161,0.0,0.1958,0,20241103,0.0
5,201V12177,KR4201VC1779,C 202412 177.5,2,177.5, ,2001,KOSPI200,C,202412,1.0,0.0,-0.0163,0.0,0.1986,0,20241103,0.0
5,201V12180,KR4201VC1803,C 202412 180.0,2,180.0, ,2001,KOSPI200,C,202412,1.0,0.0,-0.0166,0.0,0.2014,0,20241103,0.0
5,201V12182,KR4201VC1829,C 202412 182.5,2,182.5, ,2001,KOSPI200,C,202412,1.0,0.0,-0.0168,0.0,0.2042,0,20241103,0.0
5,201V12185,KR4201VC1852,C 202412 185.0,2,185.0, ,2001,KOSPI200,C,202412,1.0,0.0,-0.017,0.0,0.207,0,20241103,0.0
5,201V12187,KR4201VC1878,C 202412 187.5,2,187.5, ,2001,KOSPI200,C,202412,1.0,0.0,-0.0173,0.0,0.2098,0,20241103,0.0
5,201V12190,KR4201VC1902,C 202412 190.0,2,190.0, ,2001,KOSPI200,C,202412,1.0,0.0,-0.0175,0.0,0.2126,0,20241103,0.0
5,201V12192,KR4201VC1928,C 202412 192.5,2,192.5, ,2001,KOSPI200,C,202412,1.0,0.0,-0.0177,0.0,0.2154,0,20241103,0.0
5,201V12195,KR4201VC1951,C 202412 195.0,2,195.0, ,2001,KOSPI200,C,202412,1.0,0.0,-0.0179,0.0,0.2182,0,20241103,0.0
5,201V12197,KR4201VC1977,C 202412 197.5,2,197.5, ,2001,KOSPI200,C,202412,1.0,0.0,-0.0182,0.0,0.221,0,20241103,0.0
5,201V12200,KR4201VC2009,C 202412 200.0,2,200.0, ,2001,KOSPI200,C,202412,1.0,0.0,-0.0184,0.0,0.2238,202,20241103,0.0
5,201V12202,KR4201VC2025,C 202412 202.5,2,202.5, ,2001,KOSPI200,C,202412,1.0,0.0,-0.0186,0.0,0.2266,0,20241103,0.0
5,201V12205,KR4201VC2058,C 202412 205.0,2,205.0, ,2001,KOSPI200,C,202412,1.0,0.0,-0.0189,0.0,0.2294,0,20241103,0.0
5,201V12207,KR4201VC2074,C 202412 207.5,2,207.5, ,2001,KOSPI200,C,202412,1.0,0.0,-0.0191,0.0,0.2322,0,20241103,0.0
5,201V12210,KR4201VC2108,C 202412 210.0,2,210.0, ,2001,KOSPI200,C,202412,1.0,0.0,-0.0193,0.0,0.235,0,20241103,0.0
5,201V12212,KR4201VC2124,C 202412 212.5,2,212.5, ,2001,KOSPI200,C,202412,1.0,0.0,-0.0196,0.0,0.2378,0,20241103,0.0
5,201V12215,KR4201VC2157,C 202412 215.0,2,215.0, ,2001,KOSPI200,C,202412,1.0,0.0,-0.0198,0.0,0.2406,0,20241103,0.0
5,201V12217,KR4201VC2173,C 202412 217.5,2,217.5, ,2001,KOSPI200,C,202412,1.0,0.0,-0.02,0.0,0.2434,0,20241103,0.0
5,201V12220,KR4201VC2207,C 202412 220.0,2,220.0, ,2001,KOSPI200,C,202412,1.0,0.0,-0.0203,0.0,0.2462,0,20241103,0.0
5,201V12222,KR4201VC2223,C 202412 222.5,2,222.5, ,2001,KOSPI200,C,202412,1.0,0.0,-0.0205,0.0,0.249,0,20241103,0.0
5,201V12225,KR4201VC2256,C 202412 225.0,2,225.0, ,2001,KOSPI200,C,202412,1.0,0.0,-0.0207,0.0,0.2518,0,20241103,0.0
5,201V12227,KR4201VC2272,C 202412 227.5,2,227.5, ,2001,KOSPI200,C,202412,1.0,0.0,-0.0209,0.0,0.2546,0,20241103,0.0
5,201V12230,KR4201VC2306,C 202412 230.0,2,230.0, ,2001,KOSPI200,C,202412,1.0,0.0,-0.0212,0.0,0.2574,4,20241103,0.0
5,201V12232,KR4201VC2322,C 202412 232.5,2,232.5, ,2001,KOSPI200,C,202412,1.0,0.0,-0.0214,0.0,0.2602,0,20241103,0.0
