date,selected_etf_count,selected_total_trading_value,kospi_trading_value,ratio
20180228,111,736400544480.0,7168378397321.0,0.10272902791448775
20180302,111,939204821145.0,6077888427411.0,0.1545281444965704
20180305,111,999907242485.0,5785012821697.0,0.17284442978843442
20180306,111,805484785525.0,6598571319382.0,0.12206957332703937
20180307,111,818003793580.0,8956678689024.0,0.09132892023718861
20180308,111,706390157400.0,9053040319812.0,0.07802794778833695
20180309,111,1124804525980.0,8573691173426.0,0.1311925637660371
20180312,111,769698747250.0,6570618360609.0,0.1171425130797979
20180313,111,657973160080.0,7828709039614.0,0.08404618906522063
20180314,111,702887656755.0,6379749607517.0,0.11017480308738387
20180315,111,713531232000.0,6065884278852.0,0.11763020842445736
20180316,111,662654336670.0,6566428705337.0,0.10091548487100972
20180319,111,665150339680.0,5994568990918.0,0.11095882634560184
20180320,112,629487983675.0,5384113953235.0,0.11691579880042795
20180321,112,448843461180.0,5925541828231.0,0.07574724374429011
20180322,112,902993581865.0,7178799207568.0,0.12578615946146682
20180323,112,1418116123040.0,7931474005661.0,0.17879603741093214
20180326,118,1198811497740.0,5928635174731.0,0.20220699409023657
20180327,118,949491844675.0,6305554223861.0,0.15058023624347008
20180328,118,1003995257400.0,7761054046551.0,0.1293632606316115
20180329,118,970146568775.0,7256777131644.0,0.13368835106490537
20180330,122,1023704781710.0,6434444751664.0,0.15909761000671604
20180402,122,628117242190.0,6841687754496.0,0.0918073529118943
20180403,122,1181761997069.0,7950088373987.0,0.14864765540667088
20180404,122,890154775533.0,8092053728669.0,0.11000356712651421
20180405,122,927767100520.0,7566951644330.0,0.12260777445501268
20180406,122,784120229516.0,7301080603762.0,0.10739783219376722
20180409,122,654390659605.0,6607392483482.0,0.09903916881597831
20180410,122,954746673250.0,7520110243184.0,0.12695913256263144
20180411,122,1125753889705.0,7468123411686.0,0.15074120065335803
20180412,122,864650256035.0,8152884929722.0,0.1060545148727474
20180413,122,773554278565.0,6923900430202.0,0.11172232852898378
20180416,122,612463216940.0,6220737037163.0,0.09845508872680415
20180417,122,666335046825.0,6360648307538.0,0.1047589828281068
20180418,122,862412761890.0,8204323390107.0,0.10511686593557747
20180419,122,696554117370.0,10118365584098.0,0.0688405762354251
20180420,122,554798686253.0,7841558042438.0,0.0707510781977849
20180423,124,589184960425.0,9372647655556.0,0.06286216894921232
20180424,124,753862048115.0,8300865934566.0,0.09081727786685603
20180425,124,585542798645.0,7527931028887.0,0.07778269970833834
20180426,124,681860768060.0,7921705274576.0,0.08607499830224317
20180427,124,938048092095.0,8299222866503.0,0.11302842533378796
20180430,124,546209788265.0,9460289371735.0,0.05773711213284231
20180502,124,610761591785.0,11712287148051.0,0.05214708144229837
20180503,124,389391871750.0,7866074431575.0,0.049502693514690436
20180504,124,750353918685.0,10816535475626.0,0.06937100334722231
20180508,124,638171342298.0,9630702860810.0,0.06626425417971268
20180509,124,687501783965.0,9069419048307.0,0.07580439059030322
20180510,124,537300649580.0,8870446383563.0,0.06057199675718935
20180511,129,579155736775.0,7588728929001.0,0.07631788435105451
20180514,129,499717721455.0,9563127368510.0,0.05225463409600696
20180515,129,540867150380.0,9446302233976.0,0.057257023646208924
20180516,129,553855976660.0,9817111137756.0,0.05641740924475269
20180517,129,443428541265.0,8190532097732.0,0.05413916165322002
20180518,129,420748844130.0,6463038548404.0,0.06510077898791132
20180521,129,489290688675.0,6298421053170.0,0.07768465851115806
20180523,129,691794891010.0,9262008770745.0,0.07469166874416107
20180524,129,607514046150.0,6766220453952.0,0.08978632166724104
20180525,129,665279637190.0,9078584311826.0,0.07328010781630231
20180528,129,582756122010.0,9841222237932.0,0.059215827863720545
20180529,129,574958697230.0,8532893830676.0,0.06738144276013454
20180530,129,1572453710960.0,8999465924926.0,0.17472744761494607
20180531,129,1058140386853.0,13252142027981.0,0.07984674361464043
20180601,129,752398436330.0,8767489007152.0,0.08581686680373797
20180604,129,634310249840.0,7770704632833.0,0.08162840820894085
20180605,129,746958552220.0,7344810795781.0,0.101698814712704
20180607,129,816794468700.0,8060721107129.0,0.10133019835875688
20180608,130,609182604225.0,7672721697043.0,0.07939589473964287
20180611,130,469392712495.0,7025547266507.0,0.06681226311475308
20180612,130,522480468965.0,9615203781779.0,0.05433899070918401
20180614,130,814084901205.0,9754343520888.0,0.08345870734014181
20180615,130,793431116945.0,9089895205666.0,0.08728715777167936
20180618,130,893136022526.0,8593501001267.0,0.10393156670306068
20180619,130,837804369880.0,7994621350176.0,0.10479600386096534
20180620,130,785730792361.0,6986902497157.0,0.1124576724350622
20180621,130,698061808860.0,6784646709490.0,0.10288845370291552
20180622,130,975524053573.0,6604291499715.0,0.14771062931051687
20180625,130,883521732720.0,5683866549181.0,0.15544378550677065
20180626,130,748305118650.0,6536279135044.0,0.11448487789298838
20180627,130,695902873925.0,7007325574263.0,0.09931076650426536
20180628,130,749322235980.0,5775389710209.0,0.12974401271232716
20180629,130,940348007027.0,6309713787707.0,0.14903180059593954
20180702,130,884022467820.0,5990017994764.0,0.14758260636157397
20180703,130,974250606385.0,6002085994344.0,0.16231866842678935
20180704,130,692159923695.0,4880994735621.0,0.1418071440732537
20180705,131,802841572630.0,5166569348330.0,0.15539161840332288
20180706,131,981428681135.0,6358357730172.0,0.15435254239909704
20180709,131,718590829275.0,5796356280980.0,0.12397285371034966
20180710,131,520063429875.0,5038809435862.0,0.1032115694182889
20180711,131,894798483310.0,5700944882684.0,0.15695617160373768
20180712,131,603522352755.0,6157666591795.0,0.09801153468737406
20180713,131,777385862640.0,6500717751063.0,0.11958462010027762
20180716,131,503493311300.0,4968950237698.0,0.10132790372504452
20180717,131,647526295190.0,4897898599332.0,0.13220492055068533
20180718,133,593444313445.0,5032249001766.0,0.11792824902677485
20180719,133,536792639230.0,5431161926643.0,0.09883569049869802
20180720,133,740108364275.0,4910685111632.0,0.15071387137446388
20180723,133,714405890970.0,5549481739595.0,0.12873380335190313
20180724,137,418672477200.0,5831914348041.0,0.07178988788486518
20180725,137,522559417185.0,6142619801742.0,0.08507109898561623
20180726,137,490558468965.0,6357106063496.0,0.07716694736019936
20180727,137,321613670080.0,5091586506669.0,0.063165708695855
20180730,137,478559688300.0,4552317501764.0,0.10512440929582802
20180731,137,408764239665.0,4878429087333.0,0.08379013660901
20180801,137,504800140600.0,4832858786781.0,0.10445166367797597
20180802,137,706223816495.0,5042803042239.0,0.14004588531013443
20180803,137,492211183510.0,4312568032947.0,0.11413412605891037
20180806,137,783991052840.0,4607350821441.0,0.17016091963120752
20180807,137,541109464155.0,4748559015112.0,0.11395235110966338
20180808,137,410434971860.0,5518133744814.0,0.07437930844748572
20180809,137,471338476860.0,5985859284788.0,0.07874199082123817
20180810,137,580633947750.0,6186206254325.0,0.09385945503256667
20180813,137,689263756805.0,5950055509959.0,0.11584156746963685
20180814,139,461655326520.0,4872038898111.0,0.09475608388492018
20180816,139,674971575095.0,6021648650166.0,0.11209082666694493
20180817,139,461455679500.0,4645284152168.0,0.09933852577880173
20180820,139,445376169575.0,4418976884905.0,0.10078716887983331
20180821,139,510497933240.0,5182953755161.0,0.09849556012952353
20180822,139,609682201605.0,5425019391021.0,0.11238341426283023
20180823,139,497456858640.0,5238289843965.0,0.09496550848806445
20180824,139,455425417000.0,5136917947450.0,0.08865732753743442
20180827,139,422215768995.0,5766323251561.0,0.07322096777711899
20180828,139,557307606190.0,5503107308117.0,0.10127144083997412
20180829,139,366883851555.0,4807772689423.0,0.07631056525657647
20180830,139,622515457255.0,5252383391374.0,0.11852056692536161
20180831,139,478608483640.0,5525835420504.0,0.08661287338817397
20180903,139,421655278380.0,4096555310237.0,0.10292922869277842
20180904,139,496831944015.0,4551220959913.0,0.10916454032688787
20180905,139,475209999934.0,5390488672546.0,0.0881571280084987
20180906,139,555032372667.0,5679574007389.0,0.09772429621392646
20180907,139,648031693245.0,6263720900565.0,0.10345794513075228
20180910,139,400284784095.0,5599499357387.0,0.07148581659660953
20180911,139,450246789494.0,6188337337979.0,0.07275731184380496
20180912,141,453152024580.0,6445490499188.0,0.07030528159758949
20180913,141,365516354830.0,6598920994447.0,0.05539032140823969
20180914,141,593716250865.0,5839237669833.0,0.10167701409591366
20180917,141,459721519950.0,5079753892653.0,0.09050074662375061
20180918,142,548461252735.0,5794170442618.0,0.09465742476280813
20180919,142,439498930120.0,6382677284847.0,0.06885808423424548
20180920,142,798030821975.0,6468799318884.0,0.12336614302523712
20180921,142,672740077030.0,8286570453356.0,0.08118437908864279
20180927,142,600852596525.0,7299705654606.0,0.0823118937879189
20180928,142,459521505515.0,7215237062038.0,0.06368765177969143
20181001,142,415933960800.0,5541730106068.0,0.07505489311804754
20181002,142,522480961077.0,6394764332660.0,0.0817044904076498
20181004,142,697553713615.0,7606334609281.0,0.09170694551931331
20181005,143,801821316540.0,6398398547215.0,0.12531593814033434
20181008,143,475296737630.0,4478791949552.0,0.10612163792907203
20181010,143,673094491540.0,8836407999393.0,0.07617286250094348
20181011,143,1340350573997.0,8335698664127.0,0.16079642847038728
20181012,143,1266010782635.0,6085083782185.0,0.2080514957479201
20181015,143,652895069720.0,4708940231111.0,0.1386501075988301
20181016,149,560392792444.0,3936707732065.0,0.14235062153065806
20181017,149,633486293945.0,5284969143372.0,0.11986565612014397
20181018,149,538473568120.0,4229126676336.0,0.12732500332350385
20181019,149,700971780225.0,4875051374475.0,0.14378756783880836
20181022,149,490545187235.0,3910411312536.0,0.12544593088261835
20181023,149,954451405435.0,6995701616997.0,0.13643397870429919
20181024,149,1017309944155.0,6490106611511.0,0.15674780170031044
20181025,149,1439253974185.0,7607756030640.0,0.18918245648105034
20181026,149,1222408645145.0,6688109371676.0,0.18277342328190302
20181029,149,1096234022565.0,6359734182920.0,0.1723710442975899
20181030,149,1085877789840.0,7022060477564.0,0.1546380572069209
20181031,149,718898804350.0,6347335573367.0,0.11325993340677493
20181101,149,754626742160.0,5965853225311.0,0.1264910003079503
20181102,149,1007794759475.0,6798069287128.0,0.14824720327332322
20181105,149,922200229855.0,4917286105689.0,0.18754252041345948
20181106,149,714741780120.0,5143563252043.0,0.1389584894938558
20181107,149,867570369185.0,6452003891470.0,0.13446525820171756
20181108,154,786022869590.0,5987514683033.0,0.13127698405773877
20181109,154,797535042590.0,5260639742532.0,0.15160419295432273
20181112,153,626323852015.0,5542962416785.0,0.1129944251684602
20181113,153,1054655160890.0,5865351205238.0,0.17981108444932498
20181114,153,636471634120.0,5561968951963.0,0.11443279162775054
20181115,153,830333825425.0,4828619809984.0,0.17196090355014954
20181116,153,787220717660.0,4837651605403.0,0.16272786506179596
20181119,153,818996382595.0,4703756708323.0,0.1741153791278868
20181120,154,825830306360.0,5043725349437.0,0.16373419429989033
20181121,154,787514731865.0,5151648692417.0,0.15286654406854003
20181122,154,606211843330.0,4152745756544.0,0.14597855945664776
20181123,154,716379812568.0,3774227154814.0,0.18980834570443453
20181126,154,693372183830.0,4482314159182.0,0.1546906707575662
20181127,154,694106685720.0,4554649438449.0,0.15239519420760622
20181128,154,675747605880.0,4793983447025.0,0.14095743411449374
20181129,154,767131812125.0,5304158577124.0,0.14462837054561653
20181130,154,617801729330.0,7316750950445.0,0.08443662132471869
20181203,154,892965490605.0,5571246218013.0,0.16028110330465317
20181204,154,910294103760.0,5539552759800.0,0.16432628106115652
20181205,154,873463200780.0,4802792506076.0,0.18186569577490264
20181206,154,896175960925.0,5606457270821.0,0.1598471044431532
20181207,154,699216876600.0,4318800488614.0,0.1619007125805884
20181210,154,846232425055.0,4697529196041.0,0.18014415445638757
20181211,154,1018360225615.0,5020321840385.0,0.20284759782191647
20181212,154,902664215825.0,5613049104300.0,0.1608153071622862
20181213,154,1102832514950.0,7941965801885.0,0.13886140314130366
20181214,154,972361074905.0,5784241998914.0,0.1681051856211345
20181217,154,696448677840.0,4764477303856.0,0.1461752535322916
20181218,153,800893182780.0,5241610268028.0,0.15279525600466137
20181219,153,713363941920.0,5124894547204.0,0.13919582839205766
20181220,153,908058199165.0,5483090122031.0,0.1656106645988603
20181221,153,807015269295.0,5492537998707.0,0.14692939211071088
20181224,153,860852622379.0,3843849185884.0,0.22395587879471474
20181226,153,898554060020.0,5424078195801.0,0.16566023342281594
20181227,153,882969512350.0,5351003742272.0,0.1650100719187868
20181228,153,533860189325.0,4120695824217.0,0.12955583525179082
20190102,153,666673520320.0,4295871822881.0,0.1551893417231661
20190103,153,791749676680.0,5358519356361.0,0.14775530776801776
20190104,153,1030311916900.0,5490147620731.0,0.18766561267123386
20190107,153,758618504410.0,5301385184683.0,0.14309816736234043
20190108,153,603885355095.0,4826641977635.0,0.1251150091291621
20190109,153,804144426820.0,5532688944833.0,0.14534423222382556
20190110,153,634389725440.0,5434257496719.0,0.11673898887254065
20190111,153,601945947655.0,4592460536252.0,0.1310726445885282
20190114,153,447898438040.0,4941021266486.0,0.09064895977639466
20190115,155,741900340190.0,5236963734010.0,0.14166612141534135
20190116,155,668261030395.0,5352467226713.0,0.12485102702915293
20190117,155,697741200555.0,5857766808901.0,0.1191138574336499
20190118,155,645869513670.0,5356125356124.0,0.12058521239267415
20190121,155,575962406255.0,5320635085503.0,0.10825068755876723
20190122,156,577923226120.0,4897406432421.0,0.11800597603950701
20190123,156,566756290310.0,5170561792658.0,0.10961212979115195
20190124,156,755928770995.0,6035836296861.0,0.12524010490280008
20190125,156,1140493389486.0,7065652406289.0,0.16141374128040448
20190128,156,868262751571.0,6060559291829.0,0.14326445955930403
20190129,156,766931067055.0,6504582924510.0,0.11790626331553365
20190130,156,1232082739903.0,6875692507420.0,0.17919398498018646
20190131,156,1352947013180.0,7762306856437.0,0.174297027700992
20190201,156,912187713215.0,6873999624152.0,0.1327011584362038
20190207,156,664163443170.0,6339360759652.0,0.10476820429548472
20190208,156,835652864525.0,5728529606483.0,0.1458756298613327
20190211,156,703109139463.0,5327610302057.0,0.13197458139750354
20190212,156,793225088755.0,5929463237358.0,0.13377687945805336
20190213,156,565079501530.0,5585494555665.0,0.10116910792740402
20190214,156,717619194985.0,6426022765504.0,0.11167392665293746
20190215,156,673764609575.0,5097630832616.0,0.13217210733740753
20190218,156,665887739155.0,4668186939202.0,0.14264376037794874
20190219,156,700576484558.0,4534559338232.0,0.15449714785982951
20190220,156,850383596545.0,5948416944791.0,0.14295964866579786
20190221,156,768111387544.0,5480909639767.0,0.14014304887840723
20190222,156,496649002645.0,4645184004326.0,0.10691697082020371
20190225,156,589513543635.0,4689860737887.0,0.12569958397114436
20190226,156,789180785995.0,5024237669533.0,0.1570747321092304
20190227,156,511421348740.0,4914612941695.0,0.10406136857719989
20190228,156,864604799315.0,8307295774617.0,0.10407776763610681
20190304,156,765969068595.0,6405237020767.0,0.1195848125700239
20190305,156,725381248821.0,4980940796207.0,0.1456313733689386
20190306,156,806585113690.0,4828088089894.0,0.1670609770725431
20190307,156,747486565575.0,4858918520562.0,0.15383805314120455
20190308,156,822037968140.0,4497331235658.0,0.18278350538699614
20190311,156,1272594817735.0,4077476409974.0,0.31210353899830773
20190312,156,850287919777.0,4222805054027.0,0.20135618597077756
20190313,156,990380217160.0,4088450721573.0,0.24223851150612838
20190314,156,761197510250.0,5882524412188.0,0.12939980472888055
20190315,156,823601832978.0,6821323565354.0,0.1207393000914271
20190318,156,858373095074.0,4093226224639.0,0.2097057548168386
20190319,156,606488335840.0,3867859299559.0,0.15680206772494276
20190320,156,977096372745.0,4175741034585.0,0.2339935270536017
20190321,156,1412027933790.0,6229925336110.0,0.22665246493494545
20190322,156,1028459292545.0,6881722527179.0,0.14944794540656853
20190325,156,822706176090.0,4136472112423.0,0.19889078270809074
20190326,156,734624140426.0,4248900137963.0,0.17289748324802762
20190327,156,906093433050.0,4490155588700.0,0.20179555366194654
20190328,156,750030013580.0,4403905967205.0,0.1703101790013961
20190329,156,735076513150.0,5248941127868.0,0.1400428191597133
20190401,156,755526648155.0,4365111400005.0,0.17308301642751536
20190402,156,834685491170.0,4247457375716.0,0.1965141536068495
20190403,156,796522398710.0,5466968835112.0,0.14569726346239212
20190404,156,901073828325.0,4857554113287.0,0.18549949363616317
20190405,156,629348861280.0,4215786976690.0,0.1492838382868504
20190408,156,892606117200.0,4660047203880.0,0.1915444368153197
20190409,156,750064436280.0,4904129876338.0,0.15294546743123497
20190410,156,710214714650.0,5135093645085.0,0.13830608821121976
20190411,156,736898576210.0,6022086522472.0,0.12236598950549639
20190412,156,796063012115.0,6098417861762.0,0.13053598985179996
20190415,156,970231687068.0,6668128939191.0,0.14550283833979247
20190416,156,756726374005.0,7083490839974.0,0.10682958319570264
20190417,156,980105711199.0,5586183776794.0,0.175451748521152
20190418,156,958186733682.0,6501103720627.0,0.14738831663949942
20190419,156,579233193601.0,4965672211178.0,0.11664748879257765
20190422,156,742240371990.0,4639971396933.0,0.15996658351829873
20190423,157,850719471195.0,4922937803418.0,0.1728072758921197
20190424,157,1144940258210.0,6342430060053.0,0.1805207542486377
20190425,157,510144827025.0,5610697148270.0,0.09092360780554656
20190426,157,843172238670.0,5346145628898.0,0.15771591295836118
20190429,157,663127604300.0,4985905996916.0,0.13300042253307087
20190430,157,1125726466125.0,5697107343143.0,0.19759614806624923
20190502,157,714262264625.0,5026634171010.0,0.1420955335767917
20190503,157,620641250625.0,5297907288528.0,0.11714837893991203
20190507,157,1036771071520.0,5467056820124.0,0.18963971029232593
20190508,157,772031659460.0,5170590567606.0,0.1493120852184305
20190509,157,1424858168138.0,8236437835734.0,0.17299446636459948
20190510,157,1568077635645.0,6407849437506.0,0.2447119975177369
20190513,157,864793686122.0,4601110960483.0,0.187953234240458
20190514,157,1208010716408.0,5865911939540.0,0.20593741073152408
20190515,157,875679980041.0,5052873495733.0,0.1733033650615804
20190516,157,1251528712469.0,6042439759139.0,0.20712307649838002
20190517,157,852082592838.0,5378895113211.0,0.15841219709698678
20190520,157,884751028335.0,4889671212570.0,0.1809428466397799
20190521,157,1054810609966.0,5272368951235.0,0.20006388394327396
20190522,157,1001358823905.0,4637965353551.0,0.2159047658987625
20190523,157,853315696140.0,4819255464431.0,0.1770638021657043
20190524,157,958774011610.0,4581385647751.0,0.20927598882243448
20190527,157,730280915355.0,3506626756142.0,0.208257384130171
20190528,157,784540435525.0,8080272646290.0,0.09709331230119025
20190529,157,1171623183360.0,4686652421993.0,0.24999148173692962
20190530,157,908058053905.0,4978843426528.0,0.18238333205393345
20190531,158,1035952880585.0,5039081178642.0,0.20558368556868192
20190603,158,975663011536.0,4640456999164.0,0.21025149284041858
20190604,158,844669895957.0,4841760568903.0,0.17445511481547243
20190605,158,823081900490.0,4506227704256.0,0.18265430744048358
20190607,158,878320986305.0,4347351437913.0,0.20203588296202915
20190610,158,903464067705.0,4214043636528.0,0.21439361943802143
20190611,158,587941823475.0,4276695054674.0,0.13747574142150687
20190612,158,553863916125.0,4661009625755.0,0.11882917234595583
20190613,158,984992931050.0,5998223016935.0,0.16421412279420652
20190614,158,722391755245.0,4716415804710.0,0.15316540889452346
20190617,158,629207432560.0,4255706319709.0,0.14785029447309805
20190618,158,605353638575.0,4579592121214.0,0.13218505547051368
20190619,158,815411127015.0,4984533534690.0,0.16358825180734035
20190620,158,646312762960.0,3994784100460.0,0.16178915974096747
20190621,158,582196514253.0,5226303238863.0,0.11139738504336362
20190624,158,587721581227.0,4054920629380.0,0.14494034161079572
20190625,159,735869431875.0,4249731983881.0,0.1731566683889978
20190626,159,747089465830.0,4455865231022.0,0.16766428675371922
20190627,159,824846991330.0,5122462360257.0,0.16102548604937264
20190628,159,552344257085.0,4282404579120.0,0.12897993332486637
20190701,159,689527848835.0,4730192766096.0,0.1457716171267355
20190702,159,703606495475.0,4107541802523.0,0.17129624707478802
20190703,159,851850832867.0,4615984289060.0,0.18454370282106639
20190704,159,726505623266.0,4542737856067.0,0.15992682084785587
20190705,159,694552276360.0,4025814142961.0,0.1725246749342369
20190708,159,937345204562.0,4349730300900.0,0.21549501686761005
20190709,159,815012971870.0,4439841139763.0,0.18356804809315894
20190710,159,647076438075.0,3938556515348.0,0.1642927898973734
20190711,159,810194020205.0,5057466110194.0,0.16019761725579248
20190712,159,478288317630.0,3775268693354.0,0.1266898746762001
20190715,159,549244578083.0,3740179786626.0,0.14684977980121944
20190716,159,657705655208.0,5284192503571.0,0.12446663416662615
20190717,159,660822602521.0,4643511817295.0,0.14231095526875415
20190718,159,756266245840.0,3939883928809.0,0.19195140250454387
20190719,159,783619405086.0,4198431742061.0,0.18664574136944836
20190722,159,464732268190.0,3206206972692.0,0.14494768183970383
20190723,159,587416147465.0,4601029966914.0,0.12767057630337308
20190724,159,610668787765.0,4233306335221.0,0.1442533895277673
20190725,159,704089055060.0,5207429586665.0,0.1352085598743392
20190726,159,545627823470.0,5138752090160.0,0.10617905162516049
20190729,159,934205473310.0,4681216489006.0,0.1995646805705342
20190730,159,562396301430.0,3877489154438.0,0.14504136027983636
20190731,159,898780915900.0,5532912844793.0,0.1624426303309366
20190801,159,700845332132.0,4443149841476.0,0.15773614600834202
20190802,159,1030140192600.0,5338221152118.0,0.19297443160279715
20190805,159,1538820741420.0,6599770833210.0,0.23316275372421494
20190806,159,1678202771000.0,7179083067752.0,0.23376282948143945
20190807,159,1038945412235.0,5373398012266.0,0.19334979650927986
20190808,159,1053867653815.0,6769546464363.0,0.1556777340052081
20190809,159,701502506280.0,5051265070927.0,0.13887659753148954
20190812,159,581680545890.0,3997754683679.0,0.14550181087017047
20190813,160,731789267950.0,4340208917859.0,0.16860692233934846
20190814,160,874824280365.0,5076486427994.0,0.17232869481159854
20190816,160,768453311739.0,4274269397700.0,0.17978588625052683
20190819,160,523417316698.0,3771542443910.0,0.13878070430923414
20190820,160,760847869285.0,4130252993012.0,0.18421338125588993
20190821,160,616176839760.0,3821800903409.0,0.16122682874724786
20190822,160,629549920740.0,4095130339760.0,0.15373135126558524
20190823,160,613802846690.0,3498464866062.0,0.1754491956298875
20190826,160,791269874060.0,3751275939269.0,0.210933529516411
20190827,160,555911308585.0,5037419815890.0,0.1103563587913474
20190828,162,582699622760.0,3288745364966.0,0.17717991455566037
20190829,162,690751492930.0,3709595768204.0,0.18620667482172248
20190830,162,745811205015.0,4371488503868.0,0.1706080673333781
20190902,162,511424722169.0,2924232192062.0,0.17489196772995402
20190903,162,629173972875.0,3916057996542.0,0.16066513147419675
20190904,162,709460510260.0,4133684498548.0,0.1716290903452369
20190905,162,952341873000.0,5556532181275.0,0.17139140779375023
20190906,162,600744805460.0,3667155354748.0,0.16381765901523473
20190909,162,618945947500.0,4401821569599.0,0.14061132140719304
20190910,162,555449563985.0,4458784974942.0,0.12457419837614513
20190911,162,710362128485.0,5997521226847.0,0.1184426201453312
20190916,162,579204951425.0,5676634123849.0,0.10203316591985576
20190917,162,582013321255.0,4572240815084.0,0.12729279685683123
20190918,162,580053016855.0,4849403756630.0,0.11961326504561805
20190919,162,784328973716.0,4796838356382.0,0.16350956931297922
20190920,161,667717522580.0,5401656950633.0,0.12361346318035851
20190923,161,739972540140.0,4095773985804.0,0.18066732751971992
20190924,161,715570674555.0,4406729259064.0,0.16238135644098747
20190925,161,787056736600.0,5181991511224.0,0.15188306173317045
20190926,161,651104414680.0,4656831355926.0,0.13981704831364447
20190927,161,616508356140.0,3489260824871.0,0.17668738081877058
20190930,161,667611398016.0,3709169292668.0,0.1799894653866791
20191001,161,519718934374.0,3869998424287.0,0.1342943529672759
20191002,161,777745779721.0,3933921932793.0,0.19770239293203695
20191004,161,756088909830.0,3963264425877.0,0.19077427811612419
20191007,161,641354998064.0,3412076289043.0,0.18796619528219388
20191008,161,774699174620.0,4256283543301.0,0.18201305592981593
20191010,161,1153890695460.0,5612446184283.0,0.20559496832082527
20191011,161,827305662035.0,3790613421857.0,0.21825112982101658
20191014,161,684729564940.0,4579415090999.0,0.14952336735882707
20191015,161,513067871755.0,4138985920292.0,0.12395980117729025
20191016,161,738956576030.0,4463659000161.0,0.16554951352765668
20191017,161,480516205775.0,3484053994750.0,0.13791870232179904
20191018,161,826911340400.0,5429306546798.0,0.15230514859907499
20191021,161,468822555995.0,3598365529933.0,0.1302876409011536
20191022,161,802445633635.0,4811062528761.0,0.16679176976767646
20191023,161,719694937599.0,5110883572829.0,0.14081614799936268
20191024,161,674855186975.0,5208814264302.0,0.12956023246980433
20191025,161,650350246995.0,4429328925874.0,0.1468281669478119
20191028,161,539275319565.0,3853804704594.0,0.13993322467071223
20191029,161,632608353985.0,4067889827188.0,0.15551265664987332
20191030,161,809647465160.0,5051507872111.0,0.16027837343974133
20191031,161,922441874690.0,5777340831340.0,0.15966547614537194
20191101,161,615919881735.0,4599472628630.0,0.13391097881551217
20191104,161,889651204375.0,5636693373532.0,0.15783210925619978
20191105,161,635380777420.0,5181344024819.0,0.12262856401282789
20191106,161,959507380975.0,5680104712316.0,0.16892424164197695
20191107,161,715250620542.0,5134908306978.0,0.13929179992757063
20191108,161,653727289689.0,5969290119249.0,0.10951508079343375
20191111,161,990934700294.0,5346845749690.0,0.1853307064920383
20191112,161,708987006766.0,5743924329266.0,0.12343251166343264
20191113,161,763246270721.0,5376790550529.0,0.141952018318048
20191114,164,726666966161.0,6080226339496.0,0.11951314401582534
20191115,164,916155474015.0,5694837187629.0,0.160874743882965
20191118,164,528617865711.0,4450920014374.0,0.11876597737183725
20191119,164,649226162900.0,5605578491223.0,0.11581787034407483
20191120,164,805528048416.0,5583376749873.0,0.14427255843595413
20191121,164,991722939175.0,5437430115891.0,0.18238817199262378
20191122,164,608724587825.0,4310267738915.0,0.14122663015319575
20191125,164,617013519390.0,4288509009551.0,0.14387599933119888
20191126,164,833188230942.0,7636050752641.0,0.10911245327355033
20191127,164,606282133240.0,4318299988619.0,0.14039833611325603
20191128,164,506972466420.0,4483257318044.0,0.11308127784224238
20191129,164,869266020317.0,5100926942073.0,0.17041334451336665
20191202,164,563046740030.0,4515836173554.0,0.1246827206282104
20191203,164,660345090660.0,4709539668026.0,0.14021436004525326
20191204,164,734150324880.0,5085778612114.0,0.14435357511066266
20191205,164,739583104100.0,4625010545391.0,0.15990949573877683
20191206,164,680740487380.0,4215044189346.0,0.16150257430293338
20191209,164,758453177765.0,3982512343332.0,0.19044590760274563
20191210,164,561769359375.0,4172974520829.0,0.13462084577103992
20191211,160,641445707534.0,4837220508223.0,0.1326062573421201
20191212,160,879281968815.0,8339490220448.0,0.10543593739807332
20191213,160,970549349120.0,6253215577014.0,0.15520804251297718
20191216,160,627744610047.0,4561208146256.0,0.1376268282258232
20191217,160,1251217440418.0,6380891091394.0,0.1960881987322327
20191218,160,978004218175.0,5519070176261.0,0.17720452665770736
20191219,160,712184693500.0,5262211883061.0,0.13533941797222465
20191220,160,843301670865.0,5020842974443.0,0.1679601762408341
20191223,160,779457429988.0,4734276390048.0,0.16464130223290516
20191224,160,772896423926.0,4756454527367.0,0.1624942316759301
20191226,160,595624398895.0,4795109701596.0,0.12421496815740272
20191227,160,1024282369215.0,5429665474516.0,0.18864557568462437
20191230,160,565894910240.0,4113597620249.0,0.13756690918295159
20200102,160,1134091752740.0,4638167309579.0,0.24451290284371824
20200103,160,1330976864455.0,5763662746548.0,0.23092552825929222
20200106,160,737503555440.0,5156540935534.0,0.14302292266465363
20200107,160,1171859431714.0,5143511908278.0,0.22783254955199037
20200108,160,933537383675.0,8750722208310.0,0.10668118144448459
20200109,160,650465230894.0,7261591245997.0,0.08957612854518261
20200110,160,1024975641395.0,6459299778577.0,0.1586821600685647
20200113,160,787790268758.0,6214780461727.0,0.12676075584801658
20200114,160,1366479062185.0,7294227861325.0,0.18733704076208807
20200115,160,571244574788.0,5946351320652.0,0.09606640172840725
20200116,160,659381614382.0,6204474418701.0,0.10627517657169283
20200117,160,1202376866277.0,5444383530119.0,0.2208472014554638
20200120,160,1038778964045.0,5950403033200.0,0.17457287485388479
